,stars_business,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BikeParking,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,Caters,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,WiFi
6780,4.0,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,average,False,casual,False,True,1,False,True,no
6781,2.5,full_bar,False,False,False,False,False,False,False,False,False,True,None,None,None,None,None,None,None,True,False,True,False,False,False,False,None,False,casual,False,True,2,True,True,free
6782,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,False,casual,False,True,2,False,True,no
6783,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,True,False,False,True,False,False,False,False,False,True,False,loud,False,casual,False,True,2,True,False,free
6784,2.5,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,True,False,False,False,False,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
6785,3.5,full_bar,None,None,None,None,None,None,None,None,None,None,True,False,False,False,False,False,None,True,None,None,None,None,None,None,None,True,casual,None,True,3,None,True,None
6786,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,None,None,None,None,None,None,loud,True,casual,False,True,2,False,True,free
6787,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,True,loud,True,casual,False,True,2,True,True,free
6788,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,None,None,None,None,None,None,average,False,casual,False,True,2,True,True,no
6789,3.0,None,False,False,False,False,False,False,False,False,False,False,None,False,False,False,False,False,None,True,None,None,None,None,None,None,average,False,casual,False,True,2,False,False,None
6790,3.0,None,None,None,None,None,None,None,None,None,None,None,True,None,None,None,None,None,None,True,None,None,None,None,None,None,None,None,casual,None,True,1,False,True,None
6791,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,average,False,casual,False,True,2,False,True,free
6792,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,False,True,free
6793,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,True,average,True,casual,True,True,2,True,True,free
6794,2.5,None,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,average,False,casual,False,True,1,False,True,no
6795,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,no
6796,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,average,True,casual,False,True,2,False,True,no
6797,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,None,True,None,None,None,None,None,None,average,True,casual,False,True,2,True,True,no
6798,2.5,full_bar,False,False,False,False,False,False,False,False,False,True,None,False,True,False,False,False,True,True,True,True,False,False,False,False,None,True,casual,True,True,2,True,True,free
6799,3.0,None,True,False,None,False,False,False,False,False,False,True,None,False,False,False,False,False,None,True,False,False,False,True,False,True,average,False,casual,False,True,2,False,True,None
6800,4.5,None,True,False,False,False,False,False,False,False,False,False,True,None,None,None,None,None,None,True,None,None,None,None,None,None,None,False,casual,False,True,2,True,True,free
6801,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
6802,3.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,True,average,False,casual,False,True,2,False,True,no
6803,3.5,full_bar,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,True,True,None,None,None,None,None,None,loud,True,casual,False,True,2,True,True,None
6804,3.0,None,False,False,False,False,False,False,False,False,False,True,True,None,None,None,None,None,None,True,None,None,None,None,None,None,None,None,casual,None,False,1,False,True,no
6805,3.0,beer_and_wine,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,None,None,None,None,None,None,average,True,casual,False,True,1,False,True,no
6806,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,average,True,casual,True,True,2,True,True,no
6807,2.5,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,None,True,False,False,False,False,False,True,quiet,False,casual,False,True,4,True,True,free
6808,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,True,False,False,False,False,False,False,False,True,True,True,loud,False,casual,False,True,2,True,True,free
6809,3.5,full_bar,True,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,average,True,casual,False,True,2,True,True,free
6810,3.5,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,None,True,False,False,False,False,False,False,loud,False,casual,None,True,1,False,True,no
6811,3.0,full_bar,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,False,None,None,None,None,None,None,None,None,casual,None,None,None,None,None,None
6812,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,average,False,casual,False,True,2,True,True,no
6813,2.5,full_bar,False,False,False,False,False,False,False,False,False,True,True,None,None,None,None,None,False,False,False,False,False,False,False,False,quiet,False,casual,False,True,1,False,True,free
6814,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,loud,True,casual,False,True,2,False,True,no
6815,2.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,average,False,casual,False,True,1,False,True,no
6816,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,True,True,average,False,casual,False,True,2,False,True,free
6817,4.5,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,None,None,None,None,None,None,None,False,None,False,False,2,False,True,no
6818,3.0,full_bar,False,False,None,False,False,False,False,False,False,True,None,True,False,True,False,False,True,None,False,False,False,False,False,False,None,False,None,False,None,None,True,None,free
6819,3.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,quiet,False,casual,False,True,1,False,True,free
6820,2.5,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,loud,False,casual,False,True,2,False,True,free
6821,4.0,full_bar,True,False,None,False,False,False,False,True,False,False,None,True,False,False,False,False,False,True,False,False,False,True,False,True,average,False,casual,False,True,2,True,False,free
6822,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,average,False,casual,False,True,2,True,True,free
6823,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,None,True,False,False,False,False,False,True,average,True,casual,False,True,2,False,True,no
6824,4.0,beer_and_wine,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,average,False,casual,False,True,1,False,True,free
6825,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True,average,False,casual,False,True,2,True,True,free
6826,3.5,full_bar,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,average,True,casual,False,True,2,True,True,free
6827,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,average,True,casual,False,True,2,False,True,free
6828,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,quiet,True,casual,True,True,2,False,True,free
6829,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,average,False,casual,False,True,2,True,True,no
6830,2.5,None,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,False,True,True,False,False,False,False,False,loud,False,casual,False,True,2,False,True,None
6831,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,average,False,casual,False,True,1,False,True,free
6832,4.5,None,True,False,False,False,False,False,False,False,False,True,True,None,None,None,None,None,None,True,None,None,None,None,None,None,average,False,casual,False,True,1,False,True,free
6833,3.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6834,2.0,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,True,False,False,False,False,True,False,False,False,True,False,True,average,True,casual,True,True,2,True,True,free
6835,2.0,None,None,None,None,None,None,None,None,None,None,None,True,False,False,False,False,False,None,None,None,None,None,None,None,None,None,None,None,None,None,2,None,None,None
6836,3.5,None,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,None,True,False,True,False,False,False,True,None,False,casual,False,True,1,False,True,free
6837,1.5,None,None,None,None,None,None,None,None,None,None,None,True,True,False,False,False,False,None,True,None,None,None,None,None,None,None,False,casual,False,True,1,False,True,None
6838,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,average,True,casual,False,True,2,True,True,free
6839,3.0,full_bar,None,None,None,None,None,None,None,None,None,False,True,None,None,None,None,None,False,False,None,None,None,None,None,None,average,False,casual,False,True,2,False,True,free
6840,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,average,True,casual,False,True,2,False,True,free
6841,3.0,full_bar,False,False,False,False,False,False,False,False,False,None,None,False,False,True,False,False,None,None,None,None,None,None,None,None,None,False,None,False,None,2,True,None,None
6842,3.0,None,None,None,None,None,None,None,None,None,None,None,True,False,False,False,False,False,None,None,None,None,None,None,None,None,None,True,casual,None,True,2,None,None,None
6843,4.0,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,None,None,None,None,None,None,average,False,casual,True,True,1,False,True,free
6844,2.0,None,False,False,False,False,False,False,False,False,False,None,None,False,False,False,False,False,None,None,False,False,False,False,False,False,None,None,None,False,None,None,False,None,None
6845,2.5,None,None,None,None,None,None,None,None,None,None,False,None,None,None,None,None,None,False,False,None,None,None,None,None,None,loud,False,None,True,False,2,True,True,no
6846,4.0,full_bar,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,average,False,casual,False,True,3,True,True,free
6847,4.0,full_bar,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,average,True,casual,False,True,1,False,True,free
6848,3.0,full_bar,False,False,None,None,False,False,False,False,False,None,None,False,False,False,False,False,None,True,None,None,None,None,None,None,average,True,casual,None,True,2,None,None,None
6849,3.0,full_bar,False,False,False,False,False,False,False,False,False,True,None,False,True,False,True,False,False,True,False,False,True,False,False,False,average,False,casual,False,True,2,True,True,free
6850,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,average,False,casual,False,True,2,False,True,no
6851,3.0,full_bar,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,False,None,None,None,None,None,None,None,True,casual,None,True,2,True,True,None
6852,3.5,full_bar,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,average,True,casual,True,True,2,True,True,free
6853,3.0,beer_and_wine,None,None,None,None,None,None,None,None,None,None,None,False,False,False,False,False,None,None,None,None,None,None,None,None,None,False,casual,None,False,1,False,True,None
6854,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,True,False,False,False,True,False,False,False,True,True,True,loud,True,casual,True,True,2,True,True,free
6855,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,quiet,False,casual,True,False,2,False,True,free
6856,3.0,full_bar,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,None,None,None,None,None,None,average,True,casual,False,True,2,False,True,None
6857,3.5,full_bar,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,dressy,False,True,2,True,True,free
6858,3.0,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,average,False,casual,False,True,1,False,True,no
6859,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,None,None,None,None,None,None,average,True,casual,False,True,2,True,True,no
6860,3.5,full_bar,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,False,average,False,casual,True,True,2,True,True,free
6861,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,average,False,casual,False,True,1,False,True,paid
6862,2.5,None,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,None,False,casual,False,True,2,False,True,free
6863,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,average,True,casual,True,True,2,True,True,free
6864,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,very_loud,True,casual,False,True,2,False,True,free
6865,2.5,None,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,quiet,False,casual,False,False,2,False,True,free
6866,3.5,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,None,False,False,False,False,False,False,False,quiet,False,casual,False,True,1,False,True,free
6867,3.5,None,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,None,True,None,None,None,None,None,None,average,False,casual,True,True,1,False,True,no
6868,2.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,False,True,free
6869,3.5,None,False,False,None,False,False,False,False,False,False,None,None,None,None,None,None,None,None,True,False,False,False,False,False,False,None,True,None,False,None,2,False,True,None
6870,3.5,full_bar,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,None,False,None,None,None,None,None,None,quiet,False,casual,None,True,2,False,True,None
6871,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,average,False,casual,False,True,1,True,True,free
6872,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,False,False,False,True,False,False,False,True,False,False,False,quiet,True,casual,False,True,2,True,True,free
6873,4.0,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,average,False,casual,True,True,1,False,True,free
6874,2.5,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,average,False,casual,False,True,1,False,True,free
6875,2.5,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,average,False,casual,False,True,2,False,True,free
6876,3.5,full_bar,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,None,None,None,None,None,None,average,True,casual,False,True,2,True,True,free
6877,2.0,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,False,None,None,None,None,None,None,loud,True,casual,False,False,1,False,True,None
6878,4.0,full_bar,None,None,None,None,None,None,None,None,None,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,None,False,casual,False,True,2,False,True,None
6879,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,average,False,casual,False,True,2,False,True,free
6880,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,None,None,None,None,None,None,average,False,casual,False,True,2,True,True,free
6881,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,None,None,None,None,None,None,average,True,casual,False,True,1,True,True,no
6882,3.5,None,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,False,False,False,True,average,True,casual,True,True,2,False,True,free
6883,2.0,full_bar,False,False,None,False,False,False,False,False,False,False,None,False,False,True,False,False,False,False,None,None,None,None,None,None,very_loud,False,casual,False,True,2,True,True,no
6884,3.0,beer_and_wine,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,False,True,None,None,None,None,None,None,average,True,casual,False,True,2,False,True,None
6885,3.5,full_bar,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,None,None,None,None,None,None,average,False,casual,False,True,1,True,True,None
6886,2.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,False,True,None,None,None,None,None,None,None,None,casual,True,True,1,False,True,None
6887,3.0,None,False,False,None,False,False,False,False,False,False,None,None,None,None,None,None,None,None,None,False,False,False,False,False,False,average,None,casual,False,True,1,True,True,free
6888,2.5,None,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,average,False,casual,False,False,1,False,True,no
6889,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,True,False,False,True,average,True,casual,True,True,2,True,True,free
6890,3.0,None,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,True,True,None,None,None,None,None,None,quiet,False,casual,True,True,2,True,True,free
6891,3.5,None,None,None,None,None,None,None,None,None,None,True,True,False,True,False,False,False,None,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6892,4.0,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,None,True,True,False,False,False,False,False,None,False,casual,False,True,2,True,True,None
6893,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,True,True,2,False,True,free
6894,4.0,full_bar,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,loud,False,casual,False,True,1,True,True,free
6895,3.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,average,False,casual,False,True,2,False,True,free
6896,2.5,full_bar,False,False,True,False,False,False,False,False,False,None,True,False,False,False,False,False,False,False,None,None,None,None,None,None,very_loud,True,casual,False,True,2,False,True,None
6897,2.0,full_bar,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,average,True,casual,False,True,2,False,True,free
6898,2.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6899,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6900,3.0,full_bar,False,False,None,False,False,False,False,True,False,None,None,False,False,False,False,False,None,False,None,None,None,None,None,None,very_loud,True,dressy,False,True,3,True,True,no
6901,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,average,True,casual,False,True,2,False,True,free
6902,4.0,full_bar,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,average,False,casual,False,True,1,False,True,free
6903,4.0,full_bar,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,average,True,casual,False,True,2,True,True,free
6904,2.5,None,None,None,None,None,None,None,None,None,None,False,True,None,None,None,None,None,None,True,False,False,False,False,False,False,None,True,casual,False,True,3,False,False,None
6905,4.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,average,True,casual,False,True,1,True,True,free
6906,3.5,full_bar,False,False,False,False,False,False,False,True,False,True,None,False,True,False,False,False,False,False,False,False,True,True,False,True,average,True,casual,False,True,2,True,True,no
6907,2.0,None,False,False,False,False,False,False,False,False,False,True,True,None,None,None,None,None,None,True,False,False,False,False,False,False,average,True,casual,False,False,1,False,True,no
6908,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,True,average,False,casual,False,True,2,True,True,free
6909,4.0,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,None,None,None,None,None,None,average,True,casual,False,True,1,False,True,free
6910,2.5,None,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,None,False,None,None,None,None,None,None,average,False,casual,None,None,1,None,True,free
6911,2.0,None,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,average,True,casual,False,True,1,False,True,no
6912,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
6913,3.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,True,True,average,False,casual,False,True,1,False,True,free
6914,4.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,average,True,casual,True,True,1,True,True,no
6915,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,loud,True,casual,False,True,2,False,True,free
6916,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,loud,True,casual,True,True,2,False,True,free
6917,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,average,True,casual,False,True,2,True,True,free
6918,2.0,None,False,False,None,False,False,False,False,False,False,None,None,None,None,None,None,None,None,False,None,None,None,None,None,None,None,None,casual,True,False,1,False,True,None
6919,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,1,False,True,free
6920,3.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,False,False,None,None,None,None,None,None,None,False,casual,False,True,1,False,True,free
6921,2.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,None,None,False,None,None
6922,3.0,full_bar,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,True,True,None,None,None,None,None,None,average,True,casual,False,True,2,True,True,free
6923,3.0,full_bar,False,False,None,False,False,False,False,False,False,True,None,False,False,True,False,False,False,True,False,False,False,False,False,False,average,True,casual,True,True,2,True,True,no
6924,3.5,full_bar,None,None,None,None,None,None,None,None,None,None,True,False,False,True,False,False,None,True,None,None,None,None,None,None,None,True,casual,False,True,2,True,None,None
6925,4.5,None,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,None,True,False,False,False,True,False,True,average,False,casual,True,True,1,False,True,None
6926,3.0,None,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,None,True,None,None,None,None,None,None,loud,False,casual,True,True,1,False,True,None
6927,4.5,None,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,True,True,False,False,False,False,False,False,None,True,casual,False,True,1,False,True,no
6928,2.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,False,True,free
6929,3.0,None,False,False,False,False,False,False,False,False,False,True,None,False,False,False,False,False,None,True,None,None,None,None,None,None,very_loud,False,casual,False,True,2,True,True,free
6930,5.0,None,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,None,False,None,False,True,None,True,False,None
6931,4.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6932,3.0,full_bar,False,False,False,False,False,False,False,False,False,False,None,False,False,False,False,False,True,True,False,False,False,False,False,False,average,True,casual,False,True,2,True,True,free
6933,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,None,None,None,None,None,None,average,True,casual,False,True,2,False,True,no
6934,3.0,full_bar,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,None,None,None,None,None,None,average,False,casual,False,True,2,False,True,no
6935,2.5,full_bar,False,False,None,False,False,False,False,False,False,True,None,False,True,False,False,False,False,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
6936,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,True,average,False,casual,False,True,1,False,True,free
6937,3.5,None,False,False,None,False,False,False,False,False,False,None,None,False,False,False,False,False,None,None,False,False,False,False,False,False,None,None,None,None,True,None,True,None,None
6938,2.5,full_bar,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,very_loud,True,casual,False,True,2,False,True,no
6939,3.5,full_bar,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,average,False,casual,False,True,2,True,True,free
6940,2.5,full_bar,True,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,False,True,no
6941,4.0,full_bar,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,average,False,casual,False,True,2,True,True,free
6942,2.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,None,None,None,None,None,None,average,True,casual,False,True,2,False,True,no
6943,2.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,None,None,None,None,None,None,average,True,casual,False,True,1,True,True,free
6944,3.0,None,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,average,False,casual,False,False,1,True,True,free
6945,2.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,average,False,casual,False,True,2,True,True,no
6946,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,True,False,False,False,None,False,False,False,False,True,False,True,very_loud,True,casual,False,True,2,True,True,free
6947,4.0,None,None,None,None,None,None,None,None,None,None,True,True,None,None,None,None,None,True,None,None,None,None,None,None,None,None,False,None,True,None,None,False,True,no
6948,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,average,False,casual,False,False,2,False,True,no
6949,4.0,None,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,None,True,False,False,False,False,False,True,average,None,casual,False,True,1,False,True,free
6950,4.5,None,False,False,None,False,False,False,False,False,False,False,None,False,False,False,False,False,True,True,False,False,False,False,False,True,average,False,casual,True,True,1,True,True,None
6951,3.5,None,None,None,None,None,None,None,None,None,None,True,None,None,None,None,None,None,True,True,False,False,False,False,False,False,average,None,casual,True,True,None,True,True,None
6952,2.5,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,average,False,casual,False,True,1,False,True,free
6953,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,average,False,casual,False,True,1,False,True,free
